claim_id,claim,claim_type,paper_record_id,paper_title,doi,arxiv_id,semantic_scholar_paper_id,source_url,evidence_location,evidence_type,quote,paraphrase,verified,extraction_uncertainty
claim-042,This study evaluates the effectiveness of open-source large language models for answering questions about the Philippine Labor Code using a Retrieval-Augmented Generation framework.,paper_result,paper-665ef30adf00,An Empirical Evaluation of Open-Source LLMs for Philippine Labor Law Question Answering Using Retrieval-Augmented Generation,10.1109/cspa68262.2026.11517829,,dfd0ea69d05950beff1eb9a346dd0c32b47a08b2,https://www.semanticscholar.org/paper/dfd0ea69d05950beff1eb9a346dd0c32b47a08b2,abstract excerpt,abstract,This study evaluates the effectiveness of opensource large language models (LLMs) for answering questions about the Philippine Labor Code using a Retrieval-Augmented Generation (RAG) framework.,The study assesses open-source LLMs for Philippine Labor Code Q&A within a RAG framework.,True,The abstract excerpt is truncated mid-metric ('LLM-as-a-'); no results or limitations are reported. The full metric name is unknown.
claim-043,"Three instruction-tuned models—LLaMA 3.1 8B, Qwen2.5 7B, and Gemma 2 9B—were deployed within an identical hybrid retrieval pipeline combining BM25, dense embeddings, reciprocal rank fusion, and cross-encoder reranking.",paper_result,paper-665ef30adf00,An Empirical Evaluation of Open-Source LLMs for Philippine Labor Law Question Answering Using Retrieval-Augmented Generation,10.1109/cspa68262.2026.11517829,,dfd0ea69d05950beff1eb9a346dd0c32b47a08b2,https://www.semanticscholar.org/paper/dfd0ea69d05950beff1eb9a346dd0c32b47a08b2,abstract excerpt,abstract,"Three instruction-tuned models-LLaMA 3.1 8B, Qwen2.5 7B, and Gemma 2 9B-were deployed within an identical hybrid retrieval pipeline combining BM25, dense embeddings, reciprocal rank fusion, and cross-encoder reranking.","LLaMA 3.1 8B, Qwen2.5 7B, and Gemma 2 9B were run in the same hybrid retrieval pipeline with BM25, dense embeddings, reciprocal rank fusion, and cross-encoder reranking.",True,The abstract excerpt is truncated mid-metric ('LLM-as-a-'); no results or limitations are reported. The full metric name is unknown.
claim-044,"Evaluation was conducted on 30 benchmark queries (27 in-scope and 3 out-of-scope) using metrics including semantic similarity, faithfulness, answer relevancy, citation accuracy, LLM-as-a-...",paper_result,paper-665ef30adf00,An Empirical Evaluation of Open-Source LLMs for Philippine Labor Law Question Answering Using Retrieval-Augmented Generation,10.1109/cspa68262.2026.11517829,,dfd0ea69d05950beff1eb9a346dd0c32b47a08b2,https://www.semanticscholar.org/paper/dfd0ea69d05950beff1eb9a346dd0c32b47a08b2,abstract excerpt,abstract,"Evaluation was conducted on 30 benchmark queries (27 in-scope and 3 out-of-scope) using metrics including semantic similarity, faithfulness, answer relevancy, citation accuracy, LLM-as-a-","The evaluation used 30 benchmark queries (27 in-scope, 3 out-of-scope) and metrics including semantic similarity, faithfulness, answer relevancy, citation accuracy, and LLM-as-a-...",True,The abstract excerpt is truncated mid-metric ('LLM-as-a-'); no results or limitations are reported. The full metric name is unknown.
claim-045,Large language models achieve high task performance yet often hallucinate or rely on outdated knowledge.,paper_result,paper-293b77693d6d,Optimizing Retrieval-Augmented Generation: Analysis of Hyperparameter Impact on Performance and Efficiency,10.48550/arxiv.2505.08445,2505.08445,b2c6def7e0a68fab05ba9643728fc86be5795f35,https://www.semanticscholar.org/paper/b2c6def7e0a68fab05ba9643728fc86be5795f35,abstract excerpt,abstract,Large language models achieve high task performance yet often hallucinate or rely on outdated knowledge.,LLMs perform well on tasks but frequently hallucinate or use outdated knowledge.,True,The abstract excerpt is truncated mid-sentence ('higher retrieval ...'); the full comparison and any limitations are unavailable. No datasets are specified.
claim-046,Retrieval-augmented generation (RAG) addresses these gaps by coupling generation with external search.,paper_result,paper-293b77693d6d,Optimizing Retrieval-Augmented Generation: Analysis of Hyperparameter Impact on Performance and Efficiency,10.48550/arxiv.2505.08445,2505.08445,b2c6def7e0a68fab05ba9643728fc86be5795f35,https://www.semanticscholar.org/paper/b2c6def7e0a68fab05ba9643728fc86be5795f35,abstract excerpt,abstract,Retrieval-augmented generation (RAG) addresses these gaps by coupling generation with external search.,RAG addresses LLM gaps by combining generation with external search.,True,The abstract excerpt is truncated mid-sentence ('higher retrieval ...'); the full comparison and any limitations are unavailable. No datasets are specified.
claim-047,"We analyse how hyperparameters influence speed and quality in RAG systems, covering Chroma and Faiss vector stores, chunking policies, cross-encoder re-ranking, and temperature.",paper_result,paper-293b77693d6d,Optimizing Retrieval-Augmented Generation: Analysis of Hyperparameter Impact on Performance and Efficiency,10.48550/arxiv.2505.08445,2505.08445,b2c6def7e0a68fab05ba9643728fc86be5795f35,https://www.semanticscholar.org/paper/b2c6def7e0a68fab05ba9643728fc86be5795f35,abstract excerpt,abstract,"We analyse how hyperparameters influence speed and quality in RAG systems, covering Chroma and Faiss vector stores, chunking policies, cross-encoder re-ranking, and temperature","The study analyzes hyperparameter effects on RAG speed and quality, including Chroma and Faiss vector stores, chunking policies, cross-encoder re-ranking, and temperature.",True,The abstract excerpt is truncated mid-sentence ('higher retrieval ...'); the full comparison and any limitations are unavailable. No datasets are specified.
claim-048,"We evaluate six metrics: faithfulness, answer correctness, answer relevancy, context precision, context recall, and answer similarity.",paper_result,paper-293b77693d6d,Optimizing Retrieval-Augmented Generation: Analysis of Hyperparameter Impact on Performance and Efficiency,10.48550/arxiv.2505.08445,2505.08445,b2c6def7e0a68fab05ba9643728fc86be5795f35,https://www.semanticscholar.org/paper/b2c6def7e0a68fab05ba9643728fc86be5795f35,abstract excerpt,abstract,"we evaluate six metrics: faithfulness, answer correctness, answer relevancy, context precision, context recall, and answer similarity","Six metrics are evaluated: faithfulness, answer correctness, answer relevancy, context precision, context recall, and answer similarity.",True,The abstract excerpt is truncated mid-sentence ('higher retrieval ...'); the full comparison and any limitations are unavailable. No datasets are specified.
claim-049,"Chroma processes queries 13% faster, whereas Faiss yields higher retrieval ...",paper_result,paper-293b77693d6d,Optimizing Retrieval-Augmented Generation: Analysis of Hyperparameter Impact on Performance and Efficiency,10.48550/arxiv.2505.08445,2505.08445,b2c6def7e0a68fab05ba9643728fc86be5795f35,https://www.semanticscholar.org/paper/b2c6def7e0a68fab05ba9643728fc86be5795f35,abstract excerpt,abstract,"Chroma processes queries 13% faster, whereas Faiss yields higher retrieval","Chroma is 13% faster at processing queries, while Faiss provides higher retrieval ... (truncated).",True,The abstract excerpt is truncated mid-sentence ('higher retrieval ...'); the full comparison and any limitations are unavailable. No datasets are specified.
claim-050,eSapiens is a unified question-answering system designed for enterprise settings that bridges structured databases and unstructured textual corpora via a dual-module architecture.,paper_result,paper-8673ffb17f85,eSapiens: A Real-World NLP Framework for Multimodal Document Understanding and Enterprise Knowledge Processing,10.48550/arxiv.2506.16768,2506.16768,b6f56d5ce929b8bce857a9a3031dc5dab7f6915f,https://www.semanticscholar.org/paper/b6f56d5ce929b8bce857a9a3031dc5dab7f6915f,abstract excerpt,abstract,"We introduce eSapiens, a unified question-answering system designed for enterprise settings, which bridges structured databases and unstructured textual corpora via a dual-module architecture.",eSapiens is a unified enterprise QA system with a dual-module architecture connecting structured databases and unstructured text.,True,"The abstract excerpt is truncated mid-sentence ('RAGTruth benchmar'), so metrics, key results, and limitations cannot be extracted. The citation verification loop is not explicitly categorized as corrective or self-reflective retrieval."
claim-051,"The system combines a Text-to-SQL planner with a hybrid RAG pipeline, enabling natural language access to both relational data and free-form documents.",paper_result,paper-8673ffb17f85,eSapiens: A Real-World NLP Framework for Multimodal Document Understanding and Enterprise Knowledge Processing,10.48550/arxiv.2506.16768,2506.16768,b6f56d5ce929b8bce857a9a3031dc5dab7f6915f,https://www.semanticscholar.org/paper/b6f56d5ce929b8bce857a9a3031dc5dab7f6915f,abstract excerpt,abstract,"The system combines a Text-to-SQL planner with a hybrid Retrieval-Augmented Generation (RAG) pipeline, enabling natural language access to both relational data and free-form documents.",It integrates a Text-to-SQL planner and a hybrid RAG pipeline to allow natural language access to relational data and free-form documents.,True,"The abstract excerpt is truncated mid-sentence ('RAGTruth benchmar'), so metrics, key results, and limitations cannot be extracted. The citation verification loop is not explicitly categorized as corrective or self-reflective retrieval."
claim-052,"To enhance answer faithfulness, the RAG module integrates dense and sparse retrieval, commercial reranking, and a citation verification loop that ensures grounding consistency.",paper_result,paper-8673ffb17f85,eSapiens: A Real-World NLP Framework for Multimodal Document Understanding and Enterprise Knowledge Processing,10.48550/arxiv.2506.16768,2506.16768,b6f56d5ce929b8bce857a9a3031dc5dab7f6915f,https://www.semanticscholar.org/paper/b6f56d5ce929b8bce857a9a3031dc5dab7f6915f,abstract excerpt,abstract,"To enhance answer faithfulness, the RAG module integrates dense and sparse retrieval, commercial reranking, and a citation verification loop that ensures grounding consistency.","The RAG module uses dense and sparse retrieval, commercial reranking, and a citation verification loop to improve answer faithfulness and grounding consistency.",True,"The abstract excerpt is truncated mid-sentence ('RAGTruth benchmar'), so metrics, key results, and limitations cannot be extracted. The citation verification loop is not explicitly categorized as corrective or self-reflective retrieval."
claim-053,eSapiens is evaluated on the RAGTruth benchmark.,paper_result,paper-8673ffb17f85,eSapiens: A Real-World NLP Framework for Multimodal Document Understanding and Enterprise Knowledge Processing,10.48550/arxiv.2506.16768,2506.16768,b6f56d5ce929b8bce857a9a3031dc5dab7f6915f,https://www.semanticscholar.org/paper/b6f56d5ce929b8bce857a9a3031dc5dab7f6915f,abstract excerpt,abstract,We evaluate eSapiens on the RAGTruth benchmar,The system is evaluated using the RAGTruth benchmark.,True,"The abstract excerpt is truncated mid-sentence ('RAGTruth benchmar'), so metrics, key results, and limitations cannot be extracted. The citation verification loop is not explicitly categorized as corrective or self-reflective retrieval."
claim-054,"RAG systems degrade sharply under extreme noise, where irrelevant or redundant passages dominate.",paper_result,paper-affd0a8c0e23,ReflectiveRAG: Rethinking Adaptivity in Retrieval-Augmented Generation,10.18653/v1/2026.eacl-industry.27,,a3ea1b48f46752aae76b9a922b51c13460c55e0d,https://www.semanticscholar.org/paper/a3ea1b48f46752aae76b9a922b51c13460c55e0d,abstract excerpt,abstract,"Retrieval-Augmented Generation (RAG) systems degrade sharply under extreme noise, where irrelevant or redundant passages dominate.","Under extreme noise with many irrelevant or redundant passages, RAG systems perform poorly.",True,"The abstract excerpt is truncated mid-sentence, so the second mechanism, datasets, metrics, results, and limitations are missing. The term 'Reflec-tiveRAG' appears with a hyphen, likely a formatting artifact."
claim-055,"Current methods—fixed top-k retrieval, cross-encoder reranking, or policy-based iteration—depend on static heuristics or costly reinforcement learning, failing to assess evidence sufficiency, detect subtle mismatches, or reduce redundancy, leading to hallucinations and poor grounding.",paper_result,paper-affd0a8c0e23,ReflectiveRAG: Rethinking Adaptivity in Retrieval-Augmented Generation,10.18653/v1/2026.eacl-industry.27,,a3ea1b48f46752aae76b9a922b51c13460c55e0d,https://www.semanticscholar.org/paper/a3ea1b48f46752aae76b9a922b51c13460c55e0d,abstract excerpt,abstract,"Current methods-fixed top-k retrieval, cross-encoder reranking, or policy-based iteration-depend on static heuristics or costly reinforcement learning, failing to assess evidence sufficiency, detect subtle mismatches, or reduce redundancy, leading to hallucinations and poor grounding.","Existing approaches rely on static heuristics or expensive RL and fail to assess evidence sufficiency, detect subtle mismatches, or reduce redundancy, causing hallucinations and poor grounding.",True,"The abstract excerpt is truncated mid-sentence, so the second mechanism, datasets, metrics, results, and limitations are missing. The term 'Reflec-tiveRAG' appears with a hyphen, likely a formatting artifact."
claim-056,ReflectiveRAG is a lightweight yet reasoning-driven architecture that enhances factual grounding through two complementary mechanisms: Self-Reflective Retrieval (SRR) and [truncated].,paper_result,paper-affd0a8c0e23,ReflectiveRAG: Rethinking Adaptivity in Retrieval-Augmented Generation,10.18653/v1/2026.eacl-industry.27,,a3ea1b48f46752aae76b9a922b51c13460c55e0d,https://www.semanticscholar.org/paper/a3ea1b48f46752aae76b9a922b51c13460c55e0d,abstract excerpt,abstract,"We introduce Reflec-tiveRAG , a lightweight yet reasoning-driven architecture that enhances factual grounding through two complementary mechanisms: Self-Reflective Retrieval (SRR) and","ReflectiveRAG is a lightweight reasoning-driven architecture that improves factual grounding using two mechanisms, one being Self-Reflective Retrieval (SRR).",True,"The abstract excerpt is truncated mid-sentence, so the second mechanism, datasets, metrics, results, and limitations are missing. The term 'Reflec-tiveRAG' appears with a hyphen, likely a formatting artifact."
claim-057,Retrieval-based multimodal document QA aims to identify and integrate relevant information from visually rich documents with complex multimodal structures.,paper_result,paper-b502a1f9946c,MARA: A Multimodal Adaptive Retrieval-Augmented Framework for Document Question Answering,10.1145/3746027.3755390,2604.16313,b1e326eb8586518b3d1c8b3fed0b438a396a072e,https://www.semanticscholar.org/paper/b1e326eb8586518b3d1c8b3fed0b438a396a072e,abstract excerpt,abstract,Retrieval-based multimodal document QA aims to identify and integrate relevant information from visually rich documents with complex multimodal structures.,Multimodal document QA focuses on extracting and combining relevant information from visually rich documents with complex structures.,True,"The abstract excerpt is truncated mid-sentence ('To address these limitations, we'), so the proposed methodology, datasets, metrics, results, and limitations are not available."
claim-058,"While RAG has shown strong performance in text-based QA, its extensions to multimodal documents remain underexplored and face significant limitations.",paper_result,paper-b502a1f9946c,MARA: A Multimodal Adaptive Retrieval-Augmented Framework for Document Question Answering,10.1145/3746027.3755390,2604.16313,b1e326eb8586518b3d1c8b3fed0b438a396a072e,https://www.semanticscholar.org/paper/b1e326eb8586518b3d1c8b3fed0b438a396a072e,abstract excerpt,abstract,"While retrieval-augmented generation (RAG) has shown strong performance in text-based QA, its extensions to multimodal documents remain underexplored and face significant limitations.","RAG performs well for text QA, but its application to multimodal documents is underexplored and limited.",True,"The abstract excerpt is truncated mid-sentence ('To address these limitations, we'), so the proposed methodology, datasets, metrics, results, and limitations are not available."
claim-059,"Current approaches rely on query-agnostic document representations that overlook salient content and use static top-k evidence selection, which fails to adapt to the uncertain distribution of relevant information.",paper_result,paper-b502a1f9946c,MARA: A Multimodal Adaptive Retrieval-Augmented Framework for Document Question Answering,10.1145/3746027.3755390,2604.16313,b1e326eb8586518b3d1c8b3fed0b438a396a072e,https://www.semanticscholar.org/paper/b1e326eb8586518b3d1c8b3fed0b438a396a072e,abstract excerpt,abstract,"Specifically, current approaches rely on query-agnostic document representations that overlook salient content and use static top-k evidence selection, which fails to adapt to the uncertain distribution of relevant information.",Existing methods use query-agnostic representations that miss salient content and static top-k selection that cannot adapt to uncertain relevance distributions.,True,"The abstract excerpt is truncated mid-sentence ('To address these limitations, we'), so the proposed methodology, datasets, metrics, results, and limitations are not available."
claim-060,The study presents a handbook-grounded RAG chatbot for evidence-based family planning question answering using the Philippine Family Planning Handbook (2023 Edition) as a closed knowledge source.,paper_result,paper-6ef579466389,A Handbook-Grounded Retrieval-Augmented Generation Chatbot for Family Planning: Comparative Evaluation of Qwen3-4B and Llama-3.1-8B,10.1109/iciice69672.2026.11565138,,fdf809d65771cd44de87f83462bbcbe49d242b01,https://www.semanticscholar.org/paper/fdf809d65771cd44de87f83462bbcbe49d242b01,abstract excerpt,abstract,This study presents a handbook-grounded Retrieval-Augmented Generation (RAG) chatbot for evidence-based family planning question answering using the Philippine Family Planning Handbook (2023 Edition) as a closed knowledge source.,A RAG chatbot for family planning QA is grounded in the Philippine Family Planning Handbook (2023 Edition) as a closed knowledge source.,True,"The abstract excerpt is truncated mid-sentence ('show that '), so metrics, key results, and limitations are not available."
claim-061,"The system employs page-aware PDF extraction, overlapping chunking, and a hybrid BM25–FAISS retrieval pipeline with cross-encoder reranking to assemble page-attributed evidence.",paper_result,paper-6ef579466389,A Handbook-Grounded Retrieval-Augmented Generation Chatbot for Family Planning: Comparative Evaluation of Qwen3-4B and Llama-3.1-8B,10.1109/iciice69672.2026.11565138,,fdf809d65771cd44de87f83462bbcbe49d242b01,https://www.semanticscholar.org/paper/fdf809d65771cd44de87f83462bbcbe49d242b01,abstract excerpt,abstract,"The system employs page-aware PDF extraction, overlapping chunking, and a hybrid BM25–FAISS retrieval pipeline with cross-encoder reranking to assemble page-attributed evidence.","It uses page-aware PDF extraction, overlapping chunking, hybrid BM25–FAISS retrieval, and cross-encoder reranking to gather page-attributed evidence.",True,"The abstract excerpt is truncated mid-sentence ('show that '), so metrics, key results, and limitations are not available."
claim-062,A controlled comparison evaluates Qwen3-4B-Instruct-2507 and Llama-3.1-8B-Instant as generator backends within the identical architecture.,paper_result,paper-6ef579466389,A Handbook-Grounded Retrieval-Augmented Generation Chatbot for Family Planning: Comparative Evaluation of Qwen3-4B and Llama-3.1-8B,10.1109/iciice69672.2026.11565138,,fdf809d65771cd44de87f83462bbcbe49d242b01,https://www.semanticscholar.org/paper/fdf809d65771cd44de87f83462bbcbe49d242b01,abstract excerpt,abstract,A controlled comparison evaluates Qwen3-4B-Instruct-2507 and Llama-3.1-8B-Instant as generator backends within the identical architecture.,"Two generator backends, Qwen3-4B-Instruct-2507 and Llama-3.1-8B-Instant, are compared in a controlled setting using the same architecture.",True,"The abstract excerpt is truncated mid-sentence ('show that '), so metrics, key results, and limitations are not available."
claim-063,Results across ten domain-specific queries show that [truncated].,paper_result,paper-6ef579466389,A Handbook-Grounded Retrieval-Augmented Generation Chatbot for Family Planning: Comparative Evaluation of Qwen3-4B and Llama-3.1-8B,10.1109/iciice69672.2026.11565138,,fdf809d65771cd44de87f83462bbcbe49d242b01,https://www.semanticscholar.org/paper/fdf809d65771cd44de87f83462bbcbe49d242b01,abstract excerpt,abstract,Results across ten domain-specific queries show that,"The evaluation uses ten domain-specific queries, but the results are not fully stated in the excerpt.",True,"The abstract excerpt is truncated mid-sentence ('show that '), so metrics, key results, and limitations are not available."
claim-064,Accessing precise and reliable veterinary nutrition information remains challenging due to the fragmented and technical nature of authoritative sources.,paper_result,paper-ba71146da9b5,"PetNutriBot: A Retrieval-Augmented, Extractive Conversational Architecture for Grounded Veterinary Nutrition Question Answering",10.1109/icici68773.2026.11580418,,33b44e6462a04109d4b7da81ef5e3eeb65b3d813,https://www.semanticscholar.org/paper/33b44e6462a04109d4b7da81ef5e3eeb65b3d813,abstract excerpt,abstract,Accessing precise and reliable veterinary nutrition information remains challenging due to the fragmented and technical nature of authoritative sources.,Veterinary nutrition information is hard to access because authoritative sources are fragmented and technical.,True,"The abstract excerpt is truncated mid-sentence ('followed by answer'), so the answer generation method, datasets, metrics, results, and limitations are not available."
claim-065,PetNutriBot is a domain-specific question-answering system that integrates a hybrid RAG pipeline with extractive transformer-based models to deliver accurate and grounded responses for cat and dog nutrition queries.,paper_result,paper-ba71146da9b5,"PetNutriBot: A Retrieval-Augmented, Extractive Conversational Architecture for Grounded Veterinary Nutrition Question Answering",10.1109/icici68773.2026.11580418,,33b44e6462a04109d4b7da81ef5e3eeb65b3d813,https://www.semanticscholar.org/paper/33b44e6462a04109d4b7da81ef5e3eeb65b3d813,abstract excerpt,abstract,"This study presents PetNutriBot, a domain-specific question-answering system that integrates a hybrid Retrieval-Augmented Generation (RAG) pipeline with extractive transformer-based models to deliver accurate and grounded responses for cat and dog nutrition queries.","PetNutriBot combines a hybrid RAG pipeline and extractive transformer models to provide accurate, grounded answers for cat and dog nutrition questions.",True,"The abstract excerpt is truncated mid-sentence ('followed by answer'), so the answer generation method, datasets, metrics, results, and limitations are not available."
claim-066,"The system leverages dense retrieval using MiniLM embeddings, lexical retrieval via BM25, rank fusion, and cross-encoder reranking to identify relevant evidence, followed by answer [truncated].",paper_result,paper-ba71146da9b5,"PetNutriBot: A Retrieval-Augmented, Extractive Conversational Architecture for Grounded Veterinary Nutrition Question Answering",10.1109/icici68773.2026.11580418,,33b44e6462a04109d4b7da81ef5e3eeb65b3d813,https://www.semanticscholar.org/paper/33b44e6462a04109d4b7da81ef5e3eeb65b3d813,abstract excerpt,abstract,"The system leverages dense retrieval using MiniLM embeddings, lexical retrieval via BM25, rank fusion, and cross-encoder reranking to identify relevant evidence, followed by answer","It uses MiniLM dense retrieval, BM25 lexical retrieval, rank fusion, and cross-encoder reranking to find evidence, then generates an answer.",True,"The abstract excerpt is truncated mid-sentence ('followed by answer'), so the answer generation method, datasets, metrics, results, and limitations are not available."
claim-067,"LLMs still encounter challenges in effectively utilizing the knowledge from retrieved documents, often being misled by irrelevant or noisy information.",paper_result,paper-99377077c587,RankCoT: Refining Knowledge for Retrieval-Augmented Generation through Ranking Chain-of-Thoughts,10.48550/arxiv.2502.17888,2502.17888,fd2b6acfec2b94ae72ce3dfe1873d96c6a9159b1,https://www.semanticscholar.org/paper/fd2b6acfec2b94ae72ce3dfe1873d96c6a9159b1,abstract excerpt,abstract,"LLMs still encounter challenges in effectively utilizing the knowledge from retrieved documents, often being misled by irrelevant or noisy information.",Large language models struggle to use retrieved knowledge effectively and are often misled by irrelevant or noisy information.,True,"The abstract excerpt is cut off mid-sentence, so the complete methodology, datasets, metrics, and results are not provided. No numeric results or specific datasets are mentioned in the available text."
claim-068,RankCoT is a knowledge refinement method that incorporates reranking signals in generating CoT-based summarization for knowledge refinement based on given query and all retrieval documents.,paper_result,paper-99377077c587,RankCoT: Refining Knowledge for Retrieval-Augmented Generation through Ranking Chain-of-Thoughts,10.48550/arxiv.2502.17888,2502.17888,fd2b6acfec2b94ae72ce3dfe1873d96c6a9159b1,https://www.semanticscholar.org/paper/fd2b6acfec2b94ae72ce3dfe1873d96c6a9159b1,abstract excerpt,abstract,"we introduce RankCoT, a knowledge refinement method that incorporates reranking signals in generating CoT-based summarization for knowledge refinement based on given query and all retrieval documents.",RankCoT refines knowledge by using reranking signals to generate chain-of-thought summaries from the query and all retrieved documents.,True,"The abstract excerpt is cut off mid-sentence, so the complete methodology, datasets, metrics, and results are not provided. No numeric results or specific datasets are mentioned in the available text."
claim-069,"During training, RankCoT prompts the LLM to generate Chain-of-Thought (CoT) candidate summaries.",paper_result,paper-99377077c587,RankCoT: Refining Knowledge for Retrieval-Augmented Generation through Ranking Chain-of-Thoughts,10.48550/arxiv.2502.17888,2502.17888,fd2b6acfec2b94ae72ce3dfe1873d96c6a9159b1,https://www.semanticscholar.org/paper/fd2b6acfec2b94ae72ce3dfe1873d96c6a9159b1,abstract excerpt,abstract,"During training, RankCoT prompts the LLM to generate Chain-of-Thought (CoT) candidat","In training, RankCoT instructs the LLM to produce chain-of-thought candidate summaries.",True,"The abstract excerpt is cut off mid-sentence, so the complete methodology, datasets, metrics, and results are not provided. No numeric results or specific datasets are mentioned in the available text."
claim-070,"Existing ranking methods in RAG pipelines primarily optimize for document-query relevance, neglecting crucial factors for generation quality such as factual consistency and information coverage.",paper_result,paper-ea2c4b69e4b5,Faithfulness-Aware Multi-Objective Context Ranking for Retrieval-Augmented Generation,10.1145/3797161.3797180,,f1c1a104e8bd37b47ec8afe350205220de01a8a9,https://www.semanticscholar.org/paper/f1c1a104e8bd37b47ec8afe350205220de01a8a9,abstract excerpt,abstract,"existing ranking methods in RAG pipelines primarily optimize for document-query relevance, neglecting crucial factors for generation quality such as factual consistency and information coverage.",Current RAG ranking methods focus mainly on document-query relevance and ignore important generation quality factors like factual consistency and information coverage.,True,"The abstract excerpt is cut off mid-sentence, so the complete methodology, datasets, metrics, and results are not provided. No numeric results or specific datasets are mentioned in the available text."
claim-071,"We propose a novel multi-objective ranking framework that explicitly models three critical dimensions: relevance, coverage, and faithfulness support.",paper_result,paper-ea2c4b69e4b5,Faithfulness-Aware Multi-Objective Context Ranking for Retrieval-Augmented Generation,10.1145/3797161.3797180,,f1c1a104e8bd37b47ec8afe350205220de01a8a9,https://www.semanticscholar.org/paper/f1c1a104e8bd37b47ec8afe350205220de01a8a9,abstract excerpt,abstract,"We propose a novel multi-objective ranking framework that explicitly models three critical dimensions: relevance, coverage, and faithfulness support.","The authors propose a multi-objective ranking framework that explicitly models relevance, coverage, and faithfulness support.",True,"The abstract excerpt is cut off mid-sentence, so the complete methodology, datasets, metrics, and results are not provided. No numeric results or specific datasets are mentioned in the available text."
claim-072,Our method introduces a utility-based scoring mechanism that evaluates these dimensions.,paper_result,paper-ea2c4b69e4b5,Faithfulness-Aware Multi-Objective Context Ranking for Retrieval-Augmented Generation,10.1145/3797161.3797180,,f1c1a104e8bd37b47ec8afe350205220de01a8a9,https://www.semanticscholar.org/paper/f1c1a104e8bd37b47ec8afe350205220de01a8a9,abstract excerpt,abstract,our method introduces a utility-based scoring mechanism that eva,The method uses a utility-based scoring mechanism to evaluate the three dimensions.,True,"The abstract excerpt is cut off mid-sentence, so the complete methodology, datasets, metrics, and results are not provided. No numeric results or specific datasets are mentioned in the available text."
claim-073,"We developed and evaluated six Retrieval-Augmented Generation (RAG) corpus configurations for Long COVID (LC) clinical question answering, ranging from expert-curated sources to large-scale literature databases.",paper_result,paper-5ad14d580856,Demo: Guide-RAG: Evidence-Driven Corpus Curation for Retrieval-Augmented Generation in Long COVID,10.48550/arxiv.2510.15782,2510.15782,fb95bf1c569d445f548c76cb514d0481f83d5c5a,https://www.semanticscholar.org/paper/fb95bf1c569d445f548c76cb514d0481f83d5c5a,abstract excerpt,abstract,"We developed and evaluated six Retrieval-Augmented Generation (RAG) corpus configurations for Long COVID (LC) clinical question answering, ranging from expert-curated sources to large-scale literature databases.","Six RAG corpus configurations were developed and evaluated for Long COVID clinical QA, from expert-curated sources to large literature databases.",True,"The abstract excerpt is cut off mid-sentence, so the complete key results and limitations are not provided. The key result listed is inferred from the truncated sentence and may not represent a final finding."
claim-074,"Our evaluation employed an LLM-as-a-judge framework across faithfulness, relevance, and comprehensiveness metrics using LongCOVID-CQ, a novel dataset of expert-generated clinical questions.",paper_result,paper-5ad14d580856,Demo: Guide-RAG: Evidence-Driven Corpus Curation for Retrieval-Augmented Generation in Long COVID,10.48550/arxiv.2510.15782,2510.15782,fb95bf1c569d445f548c76cb514d0481f83d5c5a,https://www.semanticscholar.org/paper/fb95bf1c569d445f548c76cb514d0481f83d5c5a,abstract excerpt,abstract,"Our evaluation employed an LLM-as-a-judge framework across faithfulness, relevance, and comprehensiveness metrics using LongCOVID-CQ, a novel dataset of expert-generated clinical questions.","Evaluation used an LLM-as-a-judge framework with faithfulness, relevance, and comprehensiveness metrics on LongCOVID-CQ, a new dataset of expert-generated clinical questions.",True,"The abstract excerpt is cut off mid-sentence, so the complete key results and limitations are not provided. The key result listed is inferred from the truncated sentence and may not represent a final finding."
claim-075,Our RAG corpus configuration combining clinical gui...,paper_result,paper-5ad14d580856,Demo: Guide-RAG: Evidence-Driven Corpus Curation for Retrieval-Augmented Generation in Long COVID,10.48550/arxiv.2510.15782,2510.15782,fb95bf1c569d445f548c76cb514d0481f83d5c5a,https://www.semanticscholar.org/paper/fb95bf1c569d445f548c76cb514d0481f83d5c5a,abstract excerpt,abstract,Our RAG corpus configuration combining clinical gui,The RAG corpus configuration that combined clinical guidelines was part of the evaluated configurations.,True,"The abstract excerpt is cut off mid-sentence, so the complete key results and limitations are not provided. The key result listed is inferred from the truncated sentence and may not represent a final finding."
