claim_id,claim,claim_type,paper_record_id,paper_title,doi,arxiv_id,semantic_scholar_paper_id,source_url,evidence_location,evidence_type,quote,paraphrase,verified,extraction_uncertainty
claim-042,ReflectiveRAG is a lightweight yet reasoning-driven architecture that enhances factual grounding through two complementary mechanisms: Self-Reflective Retrieval (SRR) and another mechanism.,paper_result,paper-affd0a8c0e23,ReflectiveRAG: Rethinking Adaptivity in Retrieval-Augmented Generation,10.18653/v1/2026.eacl-industry.27,,a3ea1b48f46752aae76b9a922b51c13460c55e0d,https://www.semanticscholar.org/paper/a3ea1b48f46752aae76b9a922b51c13460c55e0d,abstract excerpt,abstract,"We introduce Reflec-tiveRAG , a lightweight yet reasoning-driven architecture that enhances factual grounding through two complementary mechanisms: Self-Reflective Retrieval (SRR) and","The paper proposes ReflectiveRAG, a lightweight reasoning-based architecture that improves factual grounding using two mechanisms, one of which is Self-Reflective Retrieval.",True,"The abstract excerpt is truncated; the second mechanism, datasets, metrics, and results are not available."
claim-043,Retrieval-based multimodal document QA aims to identify and integrate relevant information from visually rich documents with complex multimodal structures.,paper_result,paper-b502a1f9946c,MARA: A Multimodal Adaptive Retrieval-Augmented Framework for Document Question Answering,10.1145/3746027.3755390,2604.16313,b1e326eb8586518b3d1c8b3fed0b438a396a072e,https://www.semanticscholar.org/paper/b1e326eb8586518b3d1c8b3fed0b438a396a072e,abstract excerpt,abstract,Retrieval-based multimodal document QA aims to identify and integrate relevant information from visually rich documents with complex multimodal structures.,The task of multimodal document QA involves finding and combining relevant information from visually rich documents that have complex multimodal structures.,True,"The abstract excerpt is truncated; no datasets, metrics, or results are provided."
claim-044,"Current approaches rely on query-agnostic document representations that overlook salient content and use static top-k evidence selection, which fails to adapt to the uncertain distribution of relevant information.",paper_result,paper-b502a1f9946c,MARA: A Multimodal Adaptive Retrieval-Augmented Framework for Document Question Answering,10.1145/3746027.3755390,2604.16313,b1e326eb8586518b3d1c8b3fed0b438a396a072e,https://www.semanticscholar.org/paper/b1e326eb8586518b3d1c8b3fed0b438a396a072e,abstract excerpt,abstract,"current approaches rely on query-agnostic document representations that overlook salient content and use static top-k evidence selection, which fails to adapt to the uncertain distribution of relevant information.","Existing methods use document representations that ignore the query and select evidence with a fixed top-k, which cannot handle the uncertain distribution of relevant information.",True,"The abstract excerpt is truncated; no datasets, metrics, or results are provided."
claim-045,MARA is a multimodal adaptive retrieval-augmented framework for document question answering.,paper_result,paper-b502a1f9946c,MARA: A Multimodal Adaptive Retrieval-Augmented Framework for Document Question Answering,10.1145/3746027.3755390,2604.16313,b1e326eb8586518b3d1c8b3fed0b438a396a072e,https://www.semanticscholar.org/paper/b1e326eb8586518b3d1c8b3fed0b438a396a072e,abstract excerpt,abstract,MARA: A Multimodal Adaptive Retrieval-Augmented Framework for Document Question Answering,"The paper introduces MARA, a framework that adaptively retrieves and augments generation for multimodal document QA.",True,"The abstract excerpt is truncated; no datasets, metrics, or results are provided."
claim-046,"The paper presents an optimized domain-specific question-answering framework that combines normalized Dense Retrieval and BM25 fusion, DistilBERT-based candidate re-ranking, and evidence-constrained T5-small generation within a retrieval-augmented generation pipeline.",paper_result,paper-5bd77eb5e9db,Retrieval-Augmented Generation with Low-Latency Deployment for Vertical Domains Question Answering: A Case Study on Economic Resource Platforms,10.21203/rs.3.rs-9753469/v1,,,https://doi.org/10.21203/rs.3.rs-9753469/v1,abstract excerpt,abstract,"This paper presents an optimized domain-specific question-answering framework that combines normalized Dense Retrieval and BM25 fusion, DistilBERT-based candidate re-ranking, and evidence-constrained T5-small generation within a retrieval-augmented generation pipeline.","The authors propose a domain-specific QA framework that integrates dense retrieval with BM25 fusion, DistilBERT re-ranking, and T5-small generation in a RAG pipeline.",True,"The abstract excerpt is truncated, so datasets, metrics, key results, and limitations are not available. The exact role of DistilBERT (encoder and relevance) is cut off."
claim-047,"Deployment of generative chatbots in vertical domains such as policy documents and economic resource platforms faces challenges in retrieval accuracy, answer faithfulness, latency control, and scalable service readiness.",paper_result,paper-5bd77eb5e9db,Retrieval-Augmented Generation with Low-Latency Deployment for Vertical Domains Question Answering: A Case Study on Economic Resource Platforms,10.21203/rs.3.rs-9753469/v1,,,https://doi.org/10.21203/rs.3.rs-9753469/v1,abstract excerpt,abstract,"their deployment in vertical domains such as policy documents and economic resource platforms still faces challenges in retrieval accuracy, answer faithfulness, latency control, and scalable service readiness","Generative chatbots for vertical domains face challenges including retrieval accuracy, answer faithfulness, latency control, and scalable service readiness.",True,"The abstract excerpt is truncated, so datasets, metrics, key results, and limitations are not available. The exact role of DistilBERT (encoder and relevance) is cut off."
claim-048,"Standard Retrieval-Augmented Generation (RAG) models are limited by their “one-shot” nature, failing to assess or improve answer quality dynamically.",paper_result,paper-63e4e7a75fef,SCIM: Self-Correcting Iterative Mechanism for Retrieval-Augmented Generation,10.3390/electronics15050996,,,https://doi.org/10.3390/electronics15050996,abstract excerpt,abstract,"Standard Retrieval-Augmented Generation (RAG) models are limited by their “one-shot” nature, failing to assess or improve answer quality dynamically.",Standard RAG models have a one-shot limitation and cannot dynamically assess or improve answer quality.,True,"The abstract excerpt is truncated, so the full list of benchmarks, metrics, and limitations are not available. The 17.2% improvement is cut off, and the baseline is unclear."
claim-049,"SCIM operates on a lightweight Flan-T5-base model (250M parameters) and requires no fine-tuning, challenging the industry’s reliance on 7B+ parameter models.",paper_result,paper-63e4e7a75fef,SCIM: Self-Correcting Iterative Mechanism for Retrieval-Augmented Generation,10.3390/electronics15050996,,,https://doi.org/10.3390/electronics15050996,abstract excerpt,abstract,"it operates on a lightweight Flan-T5-base model (250M parameters) and requires no fine-tuning, challenging the industry’s reliance on 7B+ parameter models.","SCIM uses a 250M parameter Flan-T5-base model without fine-tuning, challenging the need for 7B+ parameter models.",True,"The abstract excerpt is truncated, so the full list of benchmarks, metrics, and limitations are not available. The 17.2% improvement is cut off, and the baseline is unclear."
claim-050,Experimental results across four major benchmarks show that SCIM yields a 17.2% improvement over sta[ndard baselines].,paper_result,paper-63e4e7a75fef,SCIM: Self-Correcting Iterative Mechanism for Retrieval-Augmented Generation,10.3390/electronics15050996,,,https://doi.org/10.3390/electronics15050996,abstract excerpt,abstract,Experimental results across four major benchmarks show that SCIM yields a 17.2% improvement over sta,SCIM achieves a 17.2% improvement over standard baselines on four major benchmarks.,True,"The abstract excerpt is truncated, so the full list of benchmarks, metrics, and limitations are not available. The 17.2% improvement is cut off, and the baseline is unclear."
claim-051,"Existing ranking methods in RAG pipelines primarily optimize for document-query relevance, neglecting crucial factors for generation quality such as factual consistency and information coverage.",paper_result,paper-b4a1722b4943,Faithfulness-Aware Multi-Objective Context Ranking for Retrieval-Augmented Generation,10.20944/preprints202512.1983.v1,,,https://doi.org/10.20944/preprints202512.1983.v1,abstract excerpt,abstract,"existing ranking methods in RAG pipelines primarily optimize for document-query relevance, neglecting crucial factors for generation quality such as factual consistency and information coverage",Current RAG ranking methods focus on document-query relevance and overlook factual consistency and information coverage.,True,"The abstract excerpt is truncated, so datasets, metrics, key results, and limitations are not available. The description of the utility-based scoring mechanism is cut off."
claim-052,"The paper proposes a novel multi-objective ranking framework that explicitly models three critical dimensions: relevance, coverage, and faithfulness support.",paper_result,paper-b4a1722b4943,Faithfulness-Aware Multi-Objective Context Ranking for Retrieval-Augmented Generation,10.20944/preprints202512.1983.v1,,,https://doi.org/10.20944/preprints202512.1983.v1,abstract excerpt,abstract,"We propose a novel multiobjective ranking framework that explicitly models three critical dimensions: relevance, coverage, and faithfulness support.","The authors propose a multi-objective ranking framework that models relevance, coverage, and faithfulness support.",True,"The abstract excerpt is truncated, so datasets, metrics, key results, and limitations are not available. The description of the utility-based scoring mechanism is cut off."
claim-053,The method introduces a utility-based scoring mechanism that evaluates [the three dimensions].,paper_result,paper-b4a1722b4943,Faithfulness-Aware Multi-Objective Context Ranking for Retrieval-Augmented Generation,10.20944/preprints202512.1983.v1,,,https://doi.org/10.20944/preprints202512.1983.v1,abstract excerpt,abstract,our method introduces a utilitybased scoring mechanism that evalu,The framework uses a utility-based scoring mechanism to evaluate the three dimensions.,True,"The abstract excerpt is truncated, so datasets, metrics, key results, and limitations are not available. The description of the utility-based scoring mechanism is cut off."
