claim_id,claim,claim_type,paper_record_id,paper_title,doi,arxiv_id,semantic_scholar_paper_id,source_url,evidence_location,evidence_type,quote,paraphrase,verified,extraction_uncertainty
claim-040,"A standard RAG pipeline consists of several components, such as query rewriting, document retrieval, document filtering, and answer generation.",paper_result,paper-c94590c91a1f,Improving Retrieval-Augmented Generation through Multi-Agent Reinforcement Learning,10.48550/arxiv.2501.15228,2501.15228,5e5c2b08231678dcb33b1f00bc2dd5bb7045bcd5,https://www.semanticscholar.org/paper/5e5c2b08231678dcb33b1f00bc2dd5bb7045bcd5,abstract excerpt,abstract,"A standard RAG pipeline consists of several components, such as query rewriting, document retrieval, document filtering, and answer generation.","A typical RAG pipeline includes components like query rewriting, document retrieval, document filtering, and answer generation.",True,"The abstract excerpt is truncated, so the methodology, datasets, metrics, and key results are not fully available."
claim-041,"However, these components are typically optimized separately through supervised fine-tuning, which can lead to misalignments between the objectives of individual components and the overarching aim of generating accurate answers.",paper_result,paper-c94590c91a1f,Improving Retrieval-Augmented Generation through Multi-Agent Reinforcement Learning,10.48550/arxiv.2501.15228,2501.15228,5e5c2b08231678dcb33b1f00bc2dd5bb7045bcd5,https://www.semanticscholar.org/paper/5e5c2b08231678dcb33b1f00bc2dd5bb7045bcd5,abstract excerpt,abstract,"However, these components are typically optimized separately through supervised fine-tuning, which can lead to misalignments between the objectives of individual components and the overarching aim of generating accurate answers.","These components are usually optimized separately via supervised fine-tuning, causing misalignments between individual component objectives and the goal of accurate answer generation.",True,"The abstract excerpt is truncated, so the methodology, datasets, metrics, and key results are not fully available."
claim-042,Retrieval-Augmented Generation (RAG) enables Large Language Models (LLMs) to generate grounded responses by leveraging external knowledge databases without altering model parameters.,paper_result,paper-017662323117,Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation,10.1145/3719027.3744840,2502.00306,be43884bfae5c6c6add21640a41b1d19197cbee5,https://www.semanticscholar.org/paper/be43884bfae5c6c6add21640a41b1d19197cbee5,abstract excerpt,abstract,Retrieval-Augmented Generation (RAG) enables Large Language Models (LLMs) to generate grounded responses by leveraging external knowledge databases without altering model parameters.,RAG allows LLMs to produce grounded responses using external knowledge databases without changing model parameters.,True,"The abstract excerpt is truncated, so the proposed method, datasets, metrics, and results are not available."
claim-043,"Although the absence of weight tuning prevents leakage via model parameters, it introduces the risk of inference adversaries exploiting retrieved documents in the model's context.",paper_result,paper-017662323117,Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation,10.1145/3719027.3744840,2502.00306,be43884bfae5c6c6add21640a41b1d19197cbee5,https://www.semanticscholar.org/paper/be43884bfae5c6c6add21640a41b1d19197cbee5,abstract excerpt,abstract,"Although the absence of weight tuning prevents leakage via model parameters, it introduces the risk of inference adversaries exploiting retrieved documents in the model's context.","While not tuning weights avoids parameter leakage, it creates a risk that adversaries can exploit retrieved documents in the model's context.",True,"The abstract excerpt is truncated, so the proposed method, datasets, metrics, and results are not available."
claim-044,"Existing methods for membership inference and data extraction often rely on jailbreaking or carefully crafted unnatural queries, which can be easily detected or thwarted with query rewriting techniques common in RAG systems.",paper_result,paper-017662323117,Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation,10.1145/3719027.3744840,2502.00306,be43884bfae5c6c6add21640a41b1d19197cbee5,https://www.semanticscholar.org/paper/be43884bfae5c6c6add21640a41b1d19197cbee5,abstract excerpt,abstract,"Existing methods for membership inference and data extraction often rely on jailbreaking or carefully crafted unnatural queries, which can be easily detected or thwarted with query rewriting techniques common in RAG systems.","Current membership inference and data extraction methods often use jailbreaking or unnatural queries, which can be detected or blocked by query rewriting commonly used in RAG.",True,"The abstract excerpt is truncated, so the proposed method, datasets, metrics, and results are not available."
claim-045,"Maternal complications remain an important public health challenge, highlighting the need for effective mechanisms to support the consultation and application of clinical guidelines.",paper_result,paper-597bfe953e8f,Evaluating Retrieval-Augmented Generation Architectures for Clinical Guideline Question Answering: A Case Study in Obstetrics,10.1109/iscmi67495.2025.11358608,,e84e742cff30020c1694c5ec8296ff13fc03539e,https://www.semanticscholar.org/paper/e84e742cff30020c1694c5ec8296ff13fc03539e,abstract excerpt,abstract,"Maternal complications remain an important public health challenge, highlighting the need for effective mechanisms to support the consultation and application of clinical guidelines.","Maternal complications are a significant public health issue, underscoring the need for effective support in consulting and applying clinical guidelines.",True,"The abstract excerpt is truncated, so metrics and key results are not available; the dataset is only partially described."
claim-046,"Large Language Models (LLMs) have shown transformative potential in this area, yet their reliability decreases when handling domain-specific queries.",paper_result,paper-597bfe953e8f,Evaluating Retrieval-Augmented Generation Architectures for Clinical Guideline Question Answering: A Case Study in Obstetrics,10.1109/iscmi67495.2025.11358608,,e84e742cff30020c1694c5ec8296ff13fc03539e,https://www.semanticscholar.org/paper/e84e742cff30020c1694c5ec8296ff13fc03539e,abstract excerpt,abstract,"Large Language Models (LLMs) have shown transformative potential in this area, yet their reliability decreases when handling domain-specific queries.","LLMs have transformative potential in this domain, but their reliability drops for domain-specific queries.",True,"The abstract excerpt is truncated, so metrics and key results are not available; the dataset is only partially described."
claim-047,Retrieval-Augmented Generation (RAG) offers a promising strategy by establishing responses in authoritative evidence.,paper_result,paper-597bfe953e8f,Evaluating Retrieval-Augmented Generation Architectures for Clinical Guideline Question Answering: A Case Study in Obstetrics,10.1109/iscmi67495.2025.11358608,,e84e742cff30020c1694c5ec8296ff13fc03539e,https://www.semanticscholar.org/paper/e84e742cff30020c1694c5ec8296ff13fc03539e,abstract excerpt,abstract,Retrieval-Augmented Generation (RAG) offers a promising strategy by establishing responses in authoritative evidence.,RAG is a promising strategy that grounds responses in authoritative evidence.,True,"The abstract excerpt is truncated, so metrics and key results are not available; the dataset is only partially described."
claim-048,"In this work, we compare four RAG architectures: Simple Semantic, Hybrid, HyDE, and Query Rewriting.",paper_result,paper-597bfe953e8f,Evaluating Retrieval-Augmented Generation Architectures for Clinical Guideline Question Answering: A Case Study in Obstetrics,10.1109/iscmi67495.2025.11358608,,e84e742cff30020c1694c5ec8296ff13fc03539e,https://www.semanticscholar.org/paper/e84e742cff30020c1694c5ec8296ff13fc03539e,abstract excerpt,abstract,"In this work, we compare four RAG architectures: Simple Semantic, Hybrid, HyDE, and Query Rewriting.","The study compares four RAG architectures: Simple Semantic, Hybrid, HyDE, and Query Rewriting.",True,"The abstract excerpt is truncated, so metrics and key results are not available; the dataset is only partially described."
claim-049,Applied to ten questions related to obstetrics e...,paper_result,paper-597bfe953e8f,Evaluating Retrieval-Augmented Generation Architectures for Clinical Guideline Question Answering: A Case Study in Obstetrics,10.1109/iscmi67495.2025.11358608,,e84e742cff30020c1694c5ec8296ff13fc03539e,https://www.semanticscholar.org/paper/e84e742cff30020c1694c5ec8296ff13fc03539e,abstract excerpt,abstract,Applied to ten questions related to obstetrics e,The comparison was applied to ten obstetrics-related questions... (abstract truncated).,True,"The abstract excerpt is truncated, so metrics and key results are not available; the dataset is only partially described."
claim-050,"Current iterative approaches for multi-hop QA predominantly rely on LLMs to self-guide and plan multi-step exploration paths during retrieval, leading to substantial challenges in maintaining reasoning coherence across steps from inaccurate query decomposition and error propagation.",paper_result,paper-bcc5b1418b7d,Reasoning in Trees: Improving Retrieval-Augmented Generation for Multi-Hop Question Answering,10.1145/3774905.3794658,2601.11255,d8005d2d65869eb06a5ec25f4ea18ac24a84456a,https://www.semanticscholar.org/paper/d8005d2d65869eb06a5ec25f4ea18ac24a84456a,abstract excerpt,abstract,"current iterative approaches predominantly rely on LLMs to self-guide and plan multi-step exploration paths during retrieval, leading to substantial challenges in maintaining reasoning coherence across steps from inaccurate query decomposition and error propagation.","Existing iterative RAG methods for multi-hop QA depend on LLMs to self-guide retrieval, which causes reasoning coherence issues due to inaccurate query decomposition and error propagation.",True,"The abstract excerpt is incomplete, ending mid-sentence. No datasets, metrics, or key results are provided. The methodology is only briefly described."
claim-051,"To address these issues, we introduce Reasoning Tree Guided RAG (RT-RAG), a novel hierarchical framework for complex multi-hop QA.",paper_result,paper-bcc5b1418b7d,Reasoning in Trees: Improving Retrieval-Augmented Generation for Multi-Hop Question Answering,10.1145/3774905.3794658,2601.11255,d8005d2d65869eb06a5ec25f4ea18ac24a84456a,https://www.semanticscholar.org/paper/d8005d2d65869eb06a5ec25f4ea18ac24a84456a,abstract excerpt,abstract,"To address these issues, we introduce Reasoning Tree Guided RAG (RT-RAG), a novel hierarchical framework for complex multi-hop QA.","The authors propose RT-RAG, a hierarchical framework for complex multi-hop QA, to address the issues of inaccurate query decomposition and error propagation.",True,"The abstract excerpt is incomplete, ending mid-sentence. No datasets, metrics, or key results are provided. The methodology is only briefly described."
claim-052,"In this paper, the main exploration, cutting-edge applications and various technologies of retrieval-augmented generation (RAG) technology in the current field are reviewed, covering the whole process from query understanding",paper_result,paper-92a0ac2b5c94,Query Rewriting in Retrieval-Augmented Generation as an Application of NLP Technology for Understanding and Transforming Human Language,10.1051/itmconf/20268904003,,fd62c4e11c7bc63cf85eb49c2c56e8e9fb30582c,https://www.semanticscholar.org/paper/fd62c4e11c7bc63cf85eb49c2c56e8e9fb30582c,abstract excerpt,abstract,"the main exploration, cutting-edge applications and various technologies of retrieval-augmented generation (RAG) technology in the current field are reviewed, covering the whole process from query understanding","This paper reviews the main explorations, cutting-edge applications, and technologies of RAG, covering the process from query understanding.",True,"The abstract excerpt is incomplete, ending mid-sentence. No datasets, metrics, or key results are provided. The methodology is described as a review, but details are limited."
claim-053,"It is very important to accurately convert human language into machine language, and avoid AI hallucinations and unnecessary errors.",paper_result,paper-92a0ac2b5c94,Query Rewriting in Retrieval-Augmented Generation as an Application of NLP Technology for Understanding and Transforming Human Language,10.1051/itmconf/20268904003,,fd62c4e11c7bc63cf85eb49c2c56e8e9fb30582c,https://www.semanticscholar.org/paper/fd62c4e11c7bc63cf85eb49c2c56e8e9fb30582c,abstract excerpt,abstract,"it is very important to accurately convert human language into machine language, and avoid AI hallucinations and unnecessary errors.",The paper emphasizes the importance of accurately converting human language into machine language to avoid AI hallucinations and errors.,True,"The abstract excerpt is incomplete, ending mid-sentence. No datasets, metrics, or key results are provided. The methodology is described as a review, but details are limited."
claim-054,"In RAG, given a user query, a retriever extracts chunks of relevant text from a knowledge base. These chunks are sent to an LLM as part of the input prompt.",paper_result,paper-b0de65c1bca0,Cache-Craft: Managing Chunk-Caches for Efficient Retrieval-Augmented Generation,10.1145/3725273,2502.15734,8f323e932374e158cb4ceb4376c9b0ab2ac35a1f,https://www.semanticscholar.org/paper/8f323e932374e158cb4ceb4376c9b0ab2ac35a1f,abstract excerpt,abstract,"In RAG, given a user query, a retriever extracts chunks of relevant text from a knowledge base. These chunks are sent to an LLM as part of the input prompt.","In RAG, a retriever extracts relevant text chunks from a knowledge base based on a user query, and these chunks are included in the LLM's input prompt.",True,"The abstract excerpt is incomplete, ending mid-sentence. No datasets, metrics, or key results are provided. The methodology is only briefly introduced."
claim-055,"Typically, any given chunk is repeatedly retrieved across user questions. However, currently, for every question, attention layers in LLMs fully compute the Keys and Values (KVs) repeatedly for the input chunks, as state-of-the-art methods cannot reuse KV-caches when chunks appear at arbitrary locations.",paper_result,paper-b0de65c1bca0,Cache-Craft: Managing Chunk-Caches for Efficient Retrieval-Augmented Generation,10.1145/3725273,2502.15734,8f323e932374e158cb4ceb4376c9b0ab2ac35a1f,https://www.semanticscholar.org/paper/8f323e932374e158cb4ceb4376c9b0ab2ac35a1f,abstract excerpt,abstract,"Typically, any given chunk is repeatedly retrieved across user questions. However, currently, for every question, attention layers in LLMs fully compute the Keys and Values (KVs) repeatedly for the input chunks, as state-of-the-art methods cannot reuse KV-caches when chunks appear at arbitrary locati","Chunks are often retrieved repeatedly across different user questions, but current methods recompute Keys and Values for these chunks each time because they cannot reuse KV-caches when chunks appear at arbitrary positions.",True,"The abstract excerpt is incomplete, ending mid-sentence. No datasets, metrics, or key results are provided. The methodology is only briefly introduced."
